Date,"Price Earnings Ratio 
(P/E) 
(SX5E Index)","Dividend 12 Month Yld - Gross 
(SX5E Index)","Price to Book Ratio 
(SX5E Index)","Enterprise Value/EBITDA 
(SX5E Index)","Enterprise Value/EBIT 
(SX5E Index)","Trailing 12M Gross Margin 
(SX5E Index)","Trailing 12M Profit Margin 
(SX5E Index)","Return on Assets 
(SX5E Index)","Price to Sales Ratio 
(SX5E Index)","EV To Trailing 12M Sales 
(SX5E Index)","Price/EBITDA 
(SX5E Index)","Enterprise Value/EBITDA 
(SX5E Index)","Dividend Payout Ratio 
(SX5E Index)","Current Ratio 
(SX5E Index)"
8/1/14,24.35715616,3.723710119,1.453322107,7.794864517,14.05372018,33.12927,3.929539,0.618604,0.915422545,1.17816145,6.056550831,7.794864517,80.57708,1.153352205
8/4/14,24.34042958,3.726269028,1.45232408,7.80106364,14.08472804,33.12927,3.929539,0.618604,0.914793904,1.180760923,6.043869954,7.80106364,80.57708,1.153351376
8/5/14,24.35422307,3.724158583,1.453147098,7.793882551,14.02566917,33.12927,3.929539,0.618604,0.915312309,1.175809859,6.067168584,7.793882551,80.57708,1.15335188
8/6/14,24.18117031,3.752131709,1.442821533,7.773089357,13.96700124,33.12927,3.929539,0.618604,0.908808414,1.170891567,6.03322221,7.773089357,80.57708,1.153351894
8/7/14,23.88397617,3.798820398,1.425088806,7.693671481,13.81993338,33.12927,3.929539,0.618604,0.897638874,1.158562469,5.960954883,7.693671481,80.57708,1.153351136
8/8/14,23.83601606,3.80646395,1.422227162,7.695666232,13.84679382,33.12927,3.929539,0.618604,0.895836375,1.160814253,5.938984398,7.695666232,80.57708,1.153351968
8/11/14,24.15889462,3.755591358,1.441492406,7.774242986,13.96249844,33.12927,3.929539,0.618604,0.90797122,1.170514085,6.030503159,7.774242986,80.57708,1.153351443
8/12/14,23.97030437,3.785139081,1.430239763,7.716796235,13.88963975,33.12927,3.929539,0.618604,0.900883374,1.164406143,5.970368215,7.716796235,80.57708,1.153351976
8/13/14,24.22714859,3.745010912,1.445564926,7.775275715,14.00371312,33.12927,3.929539,0.618604,0.91053643,1.173969223,6.030542922,7.775275715,80.57708,1.153351959
8/14/14,24.2429239,3.742573966,1.446506194,7.788501017,14.00915061,33.12927,3.929539,0.618604,0.911129318,1.174425062,6.04238776,7.788501017,80.57708,1.153351311
8/15/14,24.04759545,3.772973312,1.434851502,7.738533623,13.92865812,33.12927,3.929539,0.618604,0.903788229,1.167677159,5.989665501,7.738533623,80.57708,1.153350935
8/18/14,24.36413218,3.723955164,1.453738346,7.824066343,14.0711059,33.12927,3.929539,0.618604,0.915684726,1.179618943,6.073468126,7.824066343,80.57708,1.153352006
8/19/14,24.50412814,3.70267962,1.462091506,7.857904545,14.12336613,33.12927,3.929539,0.618604,0.920946238,1.18400006,6.112083838,7.857904545,80.57708,1.153352197
8/20/14,24.44380145,3.71181774,1.458491985,7.845226545,14.09868068,33.12927,3.929539,0.618604,0.918678961,1.181930611,6.097857612,7.845226545,80.57708,1.153351474
8/21/14,24.76929602,3.663040556,1.477913318,7.911736517,14.24039636,33.12927,3.929539,0.618604,0.930912124,1.193811021,6.169428261,7.911736517,80.57708,1.153351862
8/22/14,24.56271082,3.693848636,1.465586968,7.851658527,14.15362767,33.12927,3.929539,0.618604,0.923147969,1.186536966,6.108737298,7.851658527,80.57708,1.153351409
8/25/14,25.09360149,3.615700038,1.497263702,7.979861956,14.38655442,33.12927,3.929539,0.618604,0.943100597,1.206063847,6.239978584,7.979861956,80.57708,1.153351908
8/26/14,25.34782971,3.579436066,1.512432775,8.036672256,14.50858855,33.12927,3.929539,0.618604,0.952655335,1.216294299,6.294676139,8.036672256,80.57708,1.153351269
8/27/14,25.32333438,3.582898465,1.510971209,8.025183165,14.5036735,33.12927,3.929539,0.618604,0.95173472,1.215882257,6.281731154,8.025183165,80.57708,1.153351537
8/28/14,25.08543638,3.61687692,1.496776513,7.977071744,14.39309362,33.12927,3.929539,0.618604,0.942793726,1.206612045,6.232933954,7.977071744,80.57708,1.153351869
8/29/14,25.15036089,3.607540117,1.500650373,7.997186471,14.42313126,33.12927,3.929539,0.618604,0.945233804,1.209130182,6.251775944,7.997186471,80.57708,1.153351764
9/1/14,25.16954493,3.604790476,1.501795031,8.00549103,14.4289419,33.12927,3.929539,0.618604,0.945954803,1.209617304,6.260519479,8.00549103,80.57708,1.153351341
9/2/14,25.21108394,3.598851048,1.504273545,8.007733895,14.44520459,33.12927,3.929539,0.618604,0.947515977,1.210980649,6.265546694,8.007733895,80.57708,1.153351977
9/3/14,25.516681,3.555749897,1.522507651,8.068470389,14.58782651,33.12927,3.929539,0.618604,0.959001326,1.222937032,6.327123638,8.068470389,80.57708,1.15335152
9/4/14,25.97971406,3.49237623,1.550135514,8.161721865,14.80089758,33.12927,3.929539,0.618604,0.976403641,1.240799356,6.422581461,8.161721865,80.57708,1.153351705
9/5/14,25.96385948,3.494508816,1.549189516,8.170592115,14.82249468,33.12927,3.929539,0.618604,0.975807773,1.2426099,6.416275369,8.170592115,80.57708,1.153351022
9/8/14,25.90274007,3.502754366,1.545542695,8.140182247,14.77306691,33.12927,3.929539,0.618604,0.973510703,1.238466237,6.398684364,8.140182247,80.57708,1.153352081
9/9/14,25.72746767,3.526617428,1.53508469,8.10367339,14.68590374,33.12927,3.929539,0.618604,0.966923386,1.231159112,6.364434331,8.10367339,80.57708,1.153351703
9/10/14,25.71740001,3.527998003,1.534483982,8.104544286,14.7116447,33.12927,3.929539,0.618604,0.96654501,1.233317046,6.351494828,8.104544286,80.57708,1.153351974
9/11/14,25.66666535,3.534971709,1.531456789,8.0844318,14.6749577,33.12927,3.929539,0.618604,0.964638234,1.230241475,6.3390417,8.0844318,80.57708,1.153351697
9/12/14,25.64534093,3.537911081,1.530184422,8.072020111,14.65786695,33.12927,3.929539,0.618604,0.963836792,1.228808712,6.331424814,8.072020111,80.57708,1.153351826
9/15/14,25.61862596,3.541600396,1.528590416,8.072852104,14.64822875,33.12927,3.929539,0.618604,0.962832755,1.228000715,6.329643245,8.072852104,80.57708,1.153351558
9/16/14,25.53959087,3.55256027,1.523874617,8.063451685,14.62897367,33.12927,3.929539,0.618604,0.959862355,1.22638651,6.311063975,8.063451685,80.57708,1.153351322
9/17/14,25.66412861,3.535321118,1.53130543,8.080059516,14.68689528,33.12927,3.929539,0.618604,0.964542895,1.231242235,6.32983809,8.080059516,80.57708,1.153351555
9/18/14,25.93310159,3.498653469,1.547354281,8.127758734,14.78695914,33.12927,3.929539,0.618604,0.97465179,1.23963086,6.390398023,8.127758734,80.57708,1.153351407
9/19/14,25.9480049,3.496644008,1.548243519,8.13102474,14.80941274,33.12927,3.929539,0.618604,0.975211905,1.241513206,6.386941429,8.13102474,80.57708,1.153351635
9/22/14,25.84390897,3.545136117,1.549714627,8.076221785,14.67267706,33.3464,4.037173,0.635518,0.977138274,1.236440117,6.382505147,8.076221785,79.62926,1.157139745
9/23/14,25.43492611,3.604489181,1.525190213,7.970934633,14.48990903,33.3464,4.037173,0.635518,0.961674947,1.221038584,6.277809925,7.970934633,79.62926,1.157139856
9/24/14,25.73704187,3.562177675,1.543306405,8.054600681,14.63302938,33.3464,4.037173,0.635518,0.973097711,1.233099079,6.356272273,8.054600681,79.62926,1.157140205
9/25/14,25.40620607,3.608563818,1.523468033,7.956202294,14.47485872,33.3464,4.037173,0.635518,0.960589064,1.219770321,6.265639347,7.956202294,79.62926,1.157139769
9/26/14,25.54322128,3.589207288,1.531684068,8.018597798,14.56418524,33.3464,4.037173,0.635518,0.965769504,1.227297706,6.309893008,8.018597798,79.62926,1.157140174
9/29/14,25.28434425,3.620398814,1.516160661,7.954942599,14.41913554,33.3464,4.037173,0.635518,0.955981563,1.215074629,6.258692492,7.954942599,79.62926,1.157140038
9/30/14,24.98960035,3.576652314,1.492636138,8.077956995,14.32220112,33.32109,4.194327,0.675674,0.964141871,1.223042594,6.367968385,8.077956995,77.15395,1.174649441
10/1/14,24.75062146,3.611186574,1.478361859,7.994460209,14.21564702,33.32109,4.194327,0.675674,0.954921654,1.21394342,6.288664725,7.994460209,77.15395,1.174650239
10/2/14,24.0638186,3.714253063,1.437338923,7.849074459,13.91618957,33.32109,4.194327,0.675674,0.928423615,1.188371288,6.132145866,7.849074459,77.15395,1.174649904
10/3/14,24.27258622,3.682306909,1.449808674,7.89223008,14.01786133,33.32109,4.194327,0.675674,0.93647823,1.197053535,6.174244872,7.89223008,77.15395,1.174650117
10/6/14,24.31364256,3.676088917,1.452260981,7.880277874,14.00828214,33.32109,4.194327,0.675674,0.938062254,1.196235521,6.179544993,7.880277874,77.15395,1.174649474
10/7/14,23.87542422,3.743561208,1.426086071,7.75583969,13.78601473,33.32109,4.194327,0.675674,0.921155035,1.177255023,6.068634781,7.75583969,77.15395,1.174649862
10/8/14,23.65240307,3.778859664,1.412764953,7.734490554,13.75737864,33.32109,4.194327,0.675674,0.912550495,1.174809648,6.00787812,7.734490554,77.15395,1.174649753
10/9/14,23.56827631,3.792348272,1.407740037,7.675839664,13.62275543,33.32109,4.194327,0.675674,0.909304739,1.163313516,5.999824883,7.675839664,77.15395,1.174649494
10/10/14,23.17359318,3.856937991,1.384165498,7.579639605,13.4889372,33.32109,4.194327,0.675674,0.894077183,1.151886125,5.883205538,7.579639605,77.15395,1.174649762
10/13/14,23.22642417,3.820259345,1.387321109,7.585248427,13.49456502,33.32109,4.194327,0.675674,0.896115494,1.152366712,5.898520471,7.585248427,77.15395,1.17465015
10/14/14,23.24710727,3.816860436,1.388556516,7.605264692,13.51756629,33.32109,4.194327,0.675674,0.896913484,1.154330902,5.909279944,7.605264692,77.15395,1.174649755
10/15/14,22.40707904,3.959952291,1.338381385,7.413475051,13.14545116,33.32109,4.194327,0.675674,0.864503746,1.122554177,5.709280752,7.413475051,77.15395,1.174649876
10/16/14,22.26841706,3.9846103,1.330099064,7.404410412,13.06797063,33.32109,4.194327,0.675674,0.859153928,1.115937736,5.700612211,7.404410412,77.15395,1.174649642
10/17/14,22.94693119,3.866789997,1.370626912,7.561930027,13.37055698,33.32109,4.194327,0.675674,0.885332173,1.14177706,5.863508889,7.561930027,77.15395,1.174649226
10/20/14,22.6762692,3.911645544,1.354460192,7.490405763,13.26868223,33.32109,4.194327,0.675674,0.874889567,1.133077479,5.783609662,7.490405763,77.15395,1.174649823
10/21/14,23.17328332,3.827749661,1.38414699,7.612709665,13.50387823,33.32109,4.194327,0.675674,0.894065228,1.153162012,5.90225739,7.612709665,77.15395,1.174649143
10/22/14,23.30551573,3.806031517,1.392045271,7.623223839,13.52752347,33.32109,4.194327,0.675674,0.899166982,1.155181194,5.933745467,7.623223839,77.15395,1.174649896
10/23/14,23.58260729,3.761311303,1.408596031,7.707115554,13.67589424,33.32109,4.194327,0.675674,0.909857653,1.167851298,6.004512803,7.707115554,77.15395,1.174649953
10/24/14,23.47469884,3.778601293,1.402150627,7.664991354,13.63818644,33.32109,4.194327,0.675674,0.905694359,1.164631245,5.960804724,7.664991354,77.15395,1.174649815
10/27/14,23.23045234,3.818329754,1.387561713,7.620286268,13.52290012,33.32109,4.194327,0.675674,0.896270908,1.154786384,5.914376014,7.620286268,77.15395,1.174649894
10/28/14,23.51947349,3.771407869,1.40482503,7.687713035,13.65925577,33.32109,4.194327,0.675674,0.907421842,1.166430458,5.980638344,7.687713035,77.15395,1.174649474
10/29/14,23.41311432,3.788540309,1.398472166,7.693145057,13.58904451,33.32109,4.194327,0.675674,0.903318322,1.160434776,5.988582062,7.693145057,77.15395,1.174649625
10/30/14,23.51753687,3.771718436,1.404709355,7.738563763,13.63697898,33.32109,4.194327,0.675674,0.907347124,1.164528134,6.029535369,7.738563763,77.15395,1.174649336
10/31/14,24.11362679,3.677925816,1.440246329,7.870277631,13.8871663,33.32373,4.194704,0.675768,0.930432444,1.185919429,6.174754771,7.870277631,77.14235,1.17491334
11/3/14,23.87250525,3.719497002,1.425845461,7.811254468,13.78589311,33.32373,4.194704,0.675768,0.921129112,1.177270854,6.111740442,7.811254468,77.14235,1.174913484
11/4/14,23.50012663,3.77514633,1.403604211,7.729391069,13.62490385,33.32373,4.194704,0.675768,0.90676075,1.16352289,6.023696228,7.729391069,77.14235,1.174913362
11/5/14,23.94391396,3.705176061,1.430110526,7.835034063,13.8067709,33.32373,4.194704,0.675768,0.923884442,1.17905375,6.13938599,7.835034063,77.14235,1.174913404
11/6/14,24.02546859,3.69387538,1.434981582,7.882884695,13.85180198,33.32373,4.194704,0.675768,0.927031257,1.182899259,6.177770803,7.882884695,77.14235,1.174913473
11/7/14,23.7377426,3.73864897,1.417796423,7.794112905,13.70178004,33.32373,4.194704,0.675768,0.915929247,1.170087869,6.101128091,7.794112905,77.14235,1.174913493
11/10/14,23.96761359,3.70279196,1.431526047,7.861548066,13.80579455,33.32373,4.194704,0.675768,0.924798901,1.178970373,6.166695262,7.861548066,77.14235,1.174913542
11/11/14,24.04291899,3.703455207,1.436023747,7.887036704,13.83554224,33.32373,4.194704,0.675768,0.927704496,1.181510753,6.19278275,7.887036704,77.14235,1.174913719
11/12/14,23.59924725,3.789052604,1.409524338,7.793544524,13.64439707,33.32373,4.194704,0.675768,0.910585266,1.165187572,6.090596042,7.793544524,77.14235,1.174913266
11/13/14,23.67281823,3.777276891,1.41391855,7.80064895,13.66320856,33.32373,4.194704,0.675768,0.913424028,1.166794013,6.106733589,7.80064895,77.14235,1.174913044
11/14/14,23.69752259,3.773339129,1.41539408,7.792039781,13.67400697,33.32373,4.194704,0.675768,0.914377255,1.167716162,6.101537493,7.792039781,77.14235,1.174912735
11/17/14,23.88958157,3.743003576,1.426865285,7.837995466,13.77379954,33.32373,4.194704,0.675768,0.921787918,1.176238126,6.142437796,7.837995466,77.14235,1.174913871
11/18/14,24.16551147,3.700264708,1.443345892,7.914588457,13.90078409,33.32373,4.194704,0.675768,0.93243477,1.187082198,6.21678725,7.914588457,77.14235,1.174913019
11/19/14,24.18642112,3.694238454,1.444594773,7.915552595,13.90704759,33.32373,4.194704,0.675768,0.933241577,1.18761708,6.220121709,7.915552595,77.14235,1.174912872
11/20/14,24.02448752,3.719138936,1.434922882,7.893281482,13.82099273,33.32373,4.194704,0.675768,0.926993312,1.180268272,6.199454237,7.893281482,77.14235,1.174913489
11/21/14,24.73704183,3.612008565,1.477481978,8.064699707,14.13232357,33.32373,4.194704,0.675768,0.95448747,1.206854923,6.378276854,8.064699707,77.14235,1.174913277
11/24/14,24.87241243,3.592349846,1.485567327,8.100652026,14.22303582,33.32373,4.194704,0.675768,0.959710793,1.214601457,6.400686524,8.100652026,77.14235,1.174913551
11/25/14,24.98431776,3.576259628,1.492251155,8.116150917,14.27153419,33.32373,4.194704,0.675768,0.9640287,1.218743062,6.419894938,8.116150917,77.14235,1.174913488
11/26/14,24.98377566,3.576337227,1.492218776,8.118608292,14.27286387,33.32373,4.194704,0.675768,0.964007782,1.218856612,6.421101134,8.118608292,77.14235,1.174913819
11/27/14,25.12967853,3.555573019,1.500933192,8.141454512,14.33144332,33.32373,4.194704,0.675768,0.969637496,1.223859109,6.450300945,8.141454512,77.14235,1.174913232
11/28/14,25.17622186,3.548999825,1.503713109,8.140984106,14.34557643,33.32373,4.194704,0.675768,0.971433387,1.225066031,6.45550816,8.140984106,77.14235,1.174912886
12/1/14,25.03666933,3.568781686,1.495377983,8.130606506,14.2819057,33.32373,4.194704,0.675768,0.966048703,1.219628756,6.440125189,8.130606506,77.14235,1.174913659
12/2/14,25.07879839,3.563713002,1.497894248,8.141797669,14.32440651,33.32373,4.194704,0.675768,0.967674268,1.223258188,6.44067473,8.141797669,77.14235,1.174913552
12/3/14,25.15136261,3.55343133,1.502228328,8.150165722,14.35294916,33.32373,4.194704,0.675768,0.970474184,1.225695639,6.453090945,8.150165722,77.14235,1.174913409
12/4/14,24.71404122,3.616310223,1.476108209,8.05949457,14.16193697,33.32373,4.194704,0.675768,0.953599984,1.209383812,6.354917118,8.05949457,77.14235,1.174913462
12/5/14,25.38105896,3.511924159,1.515947519,8.197114406,14.43676456,33.32373,4.194704,0.675768,0.979337098,1.232853204,6.511511841,8.197114406,77.14235,1.174912874
12/8/14,25.15345358,3.543702413,1.502353216,8.132672148,14.33466605,33.32373,4.194704,0.675768,0.970554864,1.224134319,6.447988908,8.132672148,77.14235,1.174913415
12/9/14,24.49348316,3.639186536,1.462934825,7.992918972,14.07306878,33.32373,4.194704,0.675768,0.945089674,1.201794755,6.285620027,7.992918972,77.14235,1.174913164
12/10/14,24.40194537,3.652838033,1.4574675,7.943191055,13.97843397,33.32373,4.194704,0.675768,0.941557656,1.193713247,6.26530062,7.943191055,77.14235,1.174913032
12/11/14,24.46513897,3.643402731,1.461241897,7.962413802,14.01324013,33.32373,4.194704,0.675768,0.943996003,1.196685581,6.281087467,7.962413802,77.14235,1.174913388
12/12/14,23.75428841,3.752432091,1.418784561,7.783341309,13.69814069,33.32373,4.194704,0.675768,0.916567584,1.169777103,6.098562126,7.783341309,77.14235,1.174912654
12/15/14,23.10051345,3.861155252,1.379736209,7.634702882,13.42779551,33.32373,4.194704,0.675768,0.891341447,1.146690496,5.934580546,7.634702882,77.14235,1.174913489
12/16/14,23.62007946,3.776222217,1.410768594,7.742729561,13.60794282,33.32373,4.194704,0.675768,0.911389084,1.162074496,6.072449941,7.742729561,77.14235,1.174913391
12/17/14,23.60259351,3.77901959,1.4097238,7.79107438,13.68154402,33.32373,4.194704,0.675768,0.910714206,1.168359739,6.072994368,7.79107438,77.14235,1.174913038
12/18/14,24.3897101,3.657061231,1.456736303,7.966114971,14.00210216,33.32373,4.194704,0.675768,0.941085371,1.19573437,6.269615098,7.966114971,77.14235,1.174913312
12/19/14,24.29311857,3.671602022,1.450967133,7.948735407,13.95164477,33.32373,4.194704,0.675768,0.937358353,1.191425472,6.253696688,7.948735407,77.14235,1.174913188
12/22/14,24.40415045,3.69259028,1.453986133,7.973156747,13.99117369,33.34732,4.196303,0.67129,0.94286832,1.197612308,6.277187414,7.973156747,77.4268,1.174800387
12/23/14,24.69468802,3.649146272,1.471296205,8.033348035,14.10495555,33.34732,4.196303,0.67129,0.954093406,1.207351773,6.348244607,8.033348035,77.4268,1.174800695
12/24/14,24.63427539,3.65809537,1.467696853,8.014948733,14.07831951,33.34732,4.196303,0.67129,0.951759329,1.20507179,6.330164137,8.014948733,77.4268,1.174800216
12/25/14,,,,8.014948733,14.07831951,33.34732,4.196303,0.67129,,1.20507179,,8.014948733,77.4268,1.174800216
12/26/14,,,,8.014948733,14.07831951,33.34732,4.196303,0.67129,,1.20507179,,8.014948733,77.4268,1.174800216
12/29/14,24.63822039,3.657509646,1.467931893,8.03151902,14.08056449,33.34732,4.196303,0.67129,0.951911746,1.205263955,6.343255567,8.03151902,77.4268,1.174800903
12/30/14,24.25748931,3.714915735,1.445248141,7.936297956,13.92066449,33.34732,4.196303,0.67129,0.937201983,1.191576882,6.242076606,7.936297956,77.4268,1.174800759
12/31/14,18.94619138,3.702542246,1.447148137,7.905985382,13.25362761,33.58833,5.501761,0.878958,0.943061101,1.194185891,6.243439431,7.905985382,61.05969,1.150423302
1/1/15,,,,7.905985382,13.25362761,33.58833,5.501761,0.878958,,1.194185891,,7.905985382,61.05969,1.150423302
1/2/15,18.90410118,3.710786,1.443933203,7.876276585,13.23343256,33.58833,5.501761,0.878958,0.940966029,1.192366265,6.215630982,7.876276585,61.05969,1.150423543
1/5/15,18.20380209,3.853539697,1.390442953,7.662629114,12.84825641,33.58833,5.501761,0.878958,0.906108109,1.157660905,5.997585602,7.662629114,61.05969,1.150423523
1/6/15,18.11209482,3.873051388,1.383438167,7.647114733,12.79309343,33.58833,5.501761,0.878958,0.90154331,1.152690579,5.980967705,7.647114733,61.05969,1.150424011
1/7/15,18.22578052,3.848892721,1.392121709,7.705365596,12.86593664,33.58833,5.501761,0.878958,0.907202102,1.159253939,6.030019508,7.705365596,61.05969,1.150424036
1/8/15,18.87784749,3.715946643,1.441927893,7.906329757,13.18298653,33.58833,5.501761,0.878958,0.939659232,1.187820948,6.254524939,7.906329757,61.05969,1.15042381
1/9/15,18.3227867,3.828515561,1.399531236,7.783317583,12.89611777,33.58833,5.501761,0.878958,0.912030658,1.161973336,6.109111146,7.783317583,61.05969,1.150423777
1/12/15,18.57135373,3.777273052,1.418517285,7.852508048,12.99712626,33.58833,5.501761,0.878958,0.924403272,1.17107446,6.198482144,7.852508048,61.05969,1.150423739
1/13/15,18.87050127,3.717393247,1.441366775,7.933942152,13.14996459,33.58833,5.501761,0.878958,0.939293568,1.184845587,6.28968105,7.933942152,61.05969,1.150423673
1/14/15,18.6044117,3.766690294,1.421042319,7.878621351,13.04341419,33.58833,5.501761,0.878958,0.926048757,1.175245122,6.208055984,7.878621351,61.05969,1.150423432
1/15/15,19.01200625,3.685936985,1.452175209,8.000250103,13.23699189,33.58833,5.501761,0.878958,0.946337086,1.19268697,6.347795825,8.000250103,61.05969,1.150422957
1/16/15,19.28225064,3.63427788,1.472817018,8.123941353,13.42242305,33.58833,5.501761,0.878958,0.959788706,1.209394794,6.447247169,8.123941353,61.05969,1.150423736
1/19/15,19.39461161,3.613223012,1.481399375,8.137564953,13.46488221,33.58833,5.501761,0.878958,0.965381559,1.213220473,6.475208189,8.137564953,61.05969,1.150423556
1/20/15,19.53924776,3.586476708,1.492446974,8.179506499,13.5603255,33.58833,5.501761,0.878958,0.972580934,1.221820159,6.510968091,8.179506499,61.05969,1.150423672
1/21/15,19.68864088,3.559263303,1.503857921,8.229078534,13.63395375,33.58833,5.501761,0.878958,0.98001709,1.228454254,6.564866032,8.229078534,61.05969,1.150423697
1/22/15,20.00729804,3.502574752,1.528197595,8.342448725,13.83683229,33.58833,5.501761,0.878958,0.995878493,1.246734131,6.663862856,8.342448725,61.05969,1.150423821
1/23/15,20.36798519,3.44054929,1.555747603,8.486181702,13.99963675,33.58833,5.501761,0.878958,1.01383197,1.261403231,6.820628097,8.486181702,61.05969,1.150423481
1/26/15,20.55904702,3.408575161,1.570341289,8.571547156,14.11755372,33.58833,5.501761,0.878958,1.023342218,1.272027853,6.895781457,8.571547156,61.05969,1.150422991
1/27/15,20.30795095,3.45072022,1.551162068,8.482462771,13.97672397,33.58833,5.501761,0.878958,1.010843721,1.259338731,6.80868778,8.482462771,61.05969,1.150423262
1/28/15,20.22593828,3.475849668,1.544897775,8.452861006,13.87206634,33.58833,5.501761,0.878958,1.006761477,1.249908809,6.808508568,8.452861006,61.05969,1.150423751
1/29/15,20.30343484,3.462582633,1.550817118,8.498975664,13.96696741,33.58833,5.501761,0.878958,1.010618927,1.25845964,6.82518962,8.498975664,61.05969,1.150423654
1/30/15,20.18065669,3.48364882,1.541439076,8.45619655,13.87614793,33.58833,5.501761,0.878958,1.004507552,1.25027657,6.79394743,8.45619655,61.05969,1.150423515
2/2/15,20.28584654,3.464349828,1.549681061,8.498909901,13.94749743,33.59192,5.502986,0.879233,1.010004412,1.25683424,6.829807957,8.498909901,61.05635,1.15077808
2/3/15,20.55111897,3.41963224,1.569945814,8.562928028,14.11781883,33.59192,5.502986,0.879233,1.023211961,1.27218221,6.887134808,8.562928028,61.05635,1.150777459
2/4/15,20.55924508,3.418280618,1.570566585,8.552428183,14.08749741,33.59192,5.502986,0.879233,1.023616549,1.269449892,6.896221013,8.552428183,61.05635,1.150778143
2/5/15,20.519698,3.426027293,1.567545496,8.571217378,14.07618633,33.59192,5.502986,0.879233,1.021647554,1.26843063,6.90362016,8.571217378,61.05635,1.150777699
2/6/15,20.4546891,3.43691586,1.562579321,8.518156258,14.01856002,33.59192,5.502986,0.879233,1.01841085,1.263237819,6.867260171,8.518156258,61.05635,1.150777865
2/9/15,20.15125404,3.488668509,1.53939924,8.438793555,13.86349411,33.59192,5.502986,0.879233,1.003303236,1.249264549,6.777322616,8.438793555,61.05635,1.150777743
2/10/15,20.36421838,3.452184811,1.555668061,8.526014861,14.00722898,33.59192,5.502986,0.879233,1.013906438,1.262216758,6.848729663,8.526014861,61.05635,1.150777892
2/11/15,20.31010449,3.461382752,1.55153418,8.496686391,13.95474769,33.59192,5.502986,0.879233,1.011212182,1.257487575,6.832634337,8.496686391,61.05635,1.15077775
2/12/15,20.57176531,3.417355989,1.571523034,8.571407805,14.11928218,33.59192,5.502986,0.879233,1.024239914,1.272314075,6.90016574,8.571407805,61.05635,1.150778149
2/13/15,20.7522252,3.387638901,1.585308767,8.598103797,14.22029702,33.59192,5.502986,0.879233,1.033224764,1.281416705,6.932775053,8.598103797,61.05635,1.150778616
2/16/15,20.6662088,3.401738852,1.578737782,8.544481397,14.14145536,33.59192,5.502986,0.879233,1.028942125,1.274312141,6.899233374,8.544481397,61.05635,1.150777729
2/17/15,20.69714822,3.396653715,1.581101314,8.576607776,14.20290636,33.59192,5.502986,0.879233,1.030482557,1.279849601,6.905533822,8.576607776,61.05635,1.150778034
2/18/15,20.86183743,3.369839575,1.59368229,8.605142484,14.29271654,33.59192,5.502986,0.879233,1.038682206,1.287942559,6.93975699,8.605142484,61.05635,1.150777813
2/19/15,20.99594838,3.348314832,1.603927325,8.648533611,14.36012739,33.59192,5.502986,0.879233,1.045359406,1.294017073,6.986635762,8.648533611,61.05635,1.150777928
2/20/15,21.01069577,3.345964653,1.605053911,8.681174882,14.40312014,33.59192,5.502986,0.879233,1.046093658,1.297891228,6.996982333,8.681174882,61.05635,1.150777604
2/23/15,21.18555767,3.318347644,1.618412001,8.722805084,14.46963968,33.59192,5.502986,0.879233,1.054799792,1.303885423,7.056458202,8.722805084,61.05635,1.150778017
2/24/15,21.35120998,3.292602408,1.63106655,8.786130101,14.5667866,33.59192,5.502986,0.879233,1.063047393,1.312639508,7.115489545,8.786130101,61.05635,1.150777888
2/25/15,21.31918708,3.297548126,1.628620249,8.780838611,14.53974111,33.59192,5.502986,0.879233,1.061453016,1.31020239,7.113746472,8.780838611,61.05635,1.150777797
2/26/15,21.51878847,3.266961124,1.643868246,8.838903785,14.64807605,33.59192,5.502986,0.879233,1.071390896,1.319964648,7.17437475,8.838903785,61.05635,1.150777701
2/27/15,21.66361386,3.245120867,1.654931779,8.886109538,14.72822476,33.59192,5.502986,0.879233,1.078601552,1.327186993,7.221719014,8.886109538,61.05635,1.150778047
3/2/15,21.61600086,3.25226881,1.651294516,8.871011968,14.71916857,33.59192,5.502986,0.879233,1.076230966,1.326370924,7.198030062,8.871011968,61.05635,1.150778201
3/3/15,21.36330886,3.290737678,1.631990811,8.802012095,14.57511442,33.59192,5.502986,0.879233,1.063649779,1.313389944,7.128315749,8.802012095,61.05635,1.150778022
3/4/15,21.56995289,3.259211819,1.647776809,8.866215611,14.68302034,33.59192,5.502986,0.879233,1.073938301,1.323113541,7.196486345,8.866215611,61.05635,1.150778248
3/5/15,21.77924543,3.227891692,1.663765133,8.940786455,14.80070414,33.59192,5.502986,0.879233,1.084358689,1.333718241,7.26916614,8.940786455,61.05635,1.150778105
3/6/15,21.77569402,3.228418131,1.663493833,8.919562597,14.78127143,33.59192,5.502986,0.879233,1.084181869,1.331967125,7.260260309,8.919562597,61.05635,1.150778449
3/9/15,21.73151204,3.234981774,1.660118673,8.909067391,14.77475617,33.59192,5.502986,0.879233,1.081982109,1.331380023,7.24019541,8.909067391,61.05635,1.15077822
3/10/15,21.47249973,3.274003784,1.640332145,8.820682655,14.62647491,33.59192,5.502986,0.879233,1.069086243,1.31801813,7.154735022,8.820682655,61.05635,1.150777863
3/11/15,21.96783143,3.200181393,1.678171638,9.000572642,14.89804063,33.59192,5.502986,0.879233,1.093748127,1.342489409,7.332914065,9.000572642,61.05635,1.150777397
