date,UX2-UX5_ema_20,UX2-UX5_ema_60,UX5-UX8_ema_20,UX5-UX8_ema_60,CSI BARC-BASPCAAA_ema_20,CSI BARC-BASPCAAA_ema_60,UX2-UX5_signal_20_60,UX2-UX5_signal_20_80,UX2-UX5_signal_20_100,UX2-UX5_signal_30_60,UX2-UX5_signal_30_80,UX2-UX5_signal_30_100,UX2-UX5_signal_40_60,UX2-UX5_signal_40_80,UX2-UX5_signal_40_100,UX5-UX8_signal_20_60,UX5-UX8_signal_20_80,UX5-UX8_signal_20_100,UX5-UX8_signal_30_60,UX5-UX8_signal_30_80,UX5-UX8_signal_30_100,UX5-UX8_signal_40_60,UX5-UX8_signal_40_80,UX5-UX8_signal_40_100,CSI BARC-BASPCAAA_signal_20_60,CSI BARC-BASPCAAA_signal_20_80,CSI BARC-BASPCAAA_signal_20_100,CSI BARC-BASPCAAA_signal_30_60,CSI BARC-BASPCAAA_signal_30_80,CSI BARC-BASPCAAA_signal_30_100,CSI BARC-BASPCAAA_signal_40_60,CSI BARC-BASPCAAA_signal_40_80,CSI BARC-BASPCAAA_signal_40_100,Equi_weighted
2016-09-16,-0.7077997246798367,-0.6878632840105089,-0.1867806826197006,-0.27281623003592786,-0.3782108364866974,-0.5104922754994682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1780.4711307160437
2016-09-19,-0.7064914239456415,-0.7130207451974381,-0.18764603466312502,-0.28464762231639146,-0.38761993650584015,-0.5034022119555704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1795.497272994683
2016-09-20,-0.7012582210088606,-0.7223383234148192,-0.18851138670654957,-0.2849673896753228,-0.40001071187013587,-0.498312713000812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1792.3092753060396
2016-09-21,-0.722191032755984,-0.7372464485626292,-0.19543420305394496,-0.2862464591110488,-0.41508151449019215,-0.49734179320021177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1799.8793164988765
2016-09-22,-0.7208827320217885,-0.7435358138593615,-0.189376738749974,-0.28368832023959734,-0.4296882431265674,-0.49393574389972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1824.5194459720428
2016-09-23,-0.7149953787179104,-0.7465640267800107,-0.18504997853285196,-0.28240925080387147,-0.4473114526568722,-0.49145754940867276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1811.586081169537
2016-09-26,-0.7019123713759583,-0.7479616635126177,-0.18158857035915418,-0.28208948344494,-0.46889089289806124,-0.4899228697238531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1785.4054349431055
2016-09-27,-0.6921001158694945,-0.7509898764332666,-0.17899251422888096,-0.2827290181628028,-0.4874306485461371,-0.4898954647294804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1783.926538859971
2016-09-28,-0.6829420107301283,-0.7514557553441358,-0.17466575401175863,-0.28208948344493984,-0.5057963764503319,-0.4885917699972232,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1798.8701326937185
2016-09-29,-0.6685507026539813,-0.7493593002452249,-0.16687758562093882,-0.28081041400921397,-0.5218765399848954,-0.48800060511863175,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1797.1249888094537
2016-09-30,-0.6489261916410534,-0.7433028744039272,-0.159089417230119,-0.2788918098556252,-0.541495267645031,-0.48928863985410526,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1803.7893224167858
2016-10-03,-0.6293016806281254,-0.7372464485626294,-0.15389730496957257,-0.27825227513776235,-0.556821310956112,-0.4903065396450567,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1809.4374962940399
2016-10-04,-0.6018273652100266,-0.7288606281669863,-0.14610913657875277,-0.276653438343105,-0.5672513737393542,-0.49110519948103465,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1821.6488528672796
2016-10-05,-0.5756613505261226,-0.7218724445039503,-0.13659026410108416,-0.27569413626631084,-0.5753146592058195,-0.4930626990790189,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1810.4083125121354
2016-10-06,-0.5521119373106091,-0.7158160186626529,-0.12707139162341538,-0.27377553211272204,-0.5790968621728239,-0.4952159486368013,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1804.639222602927
2016-10-07,-0.5481870351080237,-0.7090607744550514,-0.124475335493142,-0.2718569279591335,-0.5823917874569624,-0.4955761285628303,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1780.9048007152649
2016-10-10,-0.5364123285002667,-0.7006749540594083,-0.12101392731944423,-0.26961855644661337,-0.5845265277818976,-0.49677803331599235,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1789.5468090375432
2016-10-11,-0.5416455314370476,-0.688329162921378,-0.11582181505889763,-0.2657813481394359,-0.5818697042253212,-0.49700510326935865,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1783.4114830700114
2016-10-12,-0.5481870351080234,-0.6743527955953063,-0.118417871189171,-0.2619441398322584,-0.5751406314619397,-0.49650398337227414,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1777.1471024914515
2016-10-13,-0.5449162832725356,-0.6764492506942171,-0.11495646301547323,-0.2587464662429439,-0.5650470223168665,-0.4945895487654457,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1763.920748842287
2016-10-14,-0.5331415766647789,-0.6792445241594312,-0.11062970279835105,-0.25650809473042374,-0.5591880882728877,-0.4944055438032344,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1784.8066680541006
2016-10-17,-0.5174419678544367,-0.6820397976246457,-0.10976435075492665,-0.25458949057683494,-0.5556727278465003,-0.49572489853227536,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1771.374524619783
2016-10-18,-0.5148253663860461,-0.6876303445550743,-0.11236040688519985,-0.2529906537821776,-0.5481779330100447,-0.49572881353147147,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1801.4128573272208
2016-10-19,-0.4971633064744111,-0.6948514676735449,-0.11322575892862412,-0.2529906537821776,-0.538061120165788,-0.4935011789889652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1809.4258697525056
2016-10-20,-0.4958550057402159,-0.6999761356931044,-0.11841787118917055,-0.2488336781160688,-0.5249278264276016,-0.4903026246458593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1808.171365920979
2016-10-21,-0.4978174568415085,-0.7037031669800569,-0.12274463140629273,-0.24403716773209697,-0.5129895231973952,-0.4874916552231544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1808.0004557604282
2016-10-24,-0.5069755619808749,-0.7074301982670095,-0.12620603957999052,-0.23924065734812533,-0.4983363871626522,-0.48461413081411786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1807.412152758804
2016-10-25,-0.5089380130821676,-0.7097595928213544,-0.12620603957999052,-0.235403449040948,-0.4850406675301772,-0.48108280153935434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1797.778400443669
2016-10-26,-0.5076297123479724,-0.7097595928213544,-0.1253406875365661,-0.22932786922125054,-0.474993465783473,-0.4739888229962605,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1792.57203514471
2016-10-27,-0.5076297123479724,-0.7060325615344017,-0.1201485752760195,-0.22069415053010125,-0.4668953747682312,-0.46721195938804055,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1787.5296040813812
2016-10-28,-0.5030506597782892,-0.6974138016833241,-0.11322575892862412,-0.2111011297621576,-0.4610944499722125,-0.4659983096372902,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1788.2446363857268
2016-10-31,-0.48996765243633733,-0.6862327078224666,-0.1037068864509555,-0.20054880691741983,-0.4584376264156361,-0.4649177698592026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1780.617625139373
2016-11-01,-0.47557634436019003,-0.6736539772290018,-0.08899590171274029,-0.1880778799190934,-0.4545858123510791,-0.4630933802338817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1768.5702028017643
2016-11-02,-0.4526810815117741,-0.6599105493583647,-0.07428491697452501,-0.17624648763862977,-0.4541681457657664,-0.46379025009076374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1749.23991484721
2016-11-03,-0.42128186389108946,-0.6426730296562094,-0.056977876106036655,-0.162176723845646,-0.45909893184238243,-0.46653074952794155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1758.610907323675
2016-11-04,-0.3905367966375024,-0.6235719943105777,-0.039670835237548156,-0.14778719269373072,-0.4658628101545399,-0.4696314288911483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1738.378399746076
2016-11-07,-0.3794162403968433,-0.6116920820834169,-0.03274801889015283,-0.13755463720792444,-0.47277751251139355,-0.4725481032921438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1759.6154405122188
2016-11-08,-0.3794162403968433,-0.6028403827769045,-0.028421258673030806,-0.12764184908104947,-0.48274350131095406,-0.4757231676400738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1761.746585575415
2016-11-09,-0.3905367966375025,-0.5937557440149578,-0.028421258673030806,-0.11900813038990034,-0.4886836483020772,-0.4770973323578588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1782.3953233399334
2016-11-10,-0.39904075140977147,-0.5890969549062671,-0.03188266684672858,-0.11868836303096884,-0.4864560931804066,-0.4762790975259017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1777.5854231072863
2016-11-11,-0.40819885654913785,-0.58513698416388,-0.031882666846728656,-0.11836859567203752,-0.4814092886078703,-0.4763221625170568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1770.0490988848983
2016-11-14,-0.4212818638910897,-0.5837393474312729,-0.033613370933577545,-0.11900813038990034,-0.4757475860069561,-0.47640046250097606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1771.559386630175
2016-11-15,-0.4422146756382128,-0.5883981365399634,-0.03880548319412406,-0.12220580397921482,-0.46961020757276833,-0.47598155758700755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1780.764119562703
2016-11-16,-0.4494103296762863,-0.592125167826916,-0.037940131150699656,-0.12476394285066648,-0.4589481077976856,-0.47405537798259145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1777.4017237510475
2016-11-17,-0.4402522245369199,-0.5879322576290946,-0.04313224341124616,-0.12636277964532364,-0.4533328125951397,-0.47265772326963124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1788.8282887707371
2016-11-18,-0.43240242013174873,-0.5837393474312731,-0.048324355671792676,-0.1282813837989123,-0.44391211072640585,-0.4713970935285291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1786.966879471132
2016-11-21,-0.4265150668278704,-0.5802452555997551,-0.05438181997576367,-0.13051975531143262,-0.4401763151577691,-0.47247371830741997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1790.0060574281395
2016-11-22,-0.4252067660936752,-0.576984103223672,-0.06216998836658355,-0.13243835946502128,-0.43825040812549165,-0.47359340807746725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1798.569005267986
2016-11-23,-0.4265150668278704,-0.5737229508475885,-0.06909280471397888,-0.1330778941828843,-0.4316489557076222,-0.4741728279584704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1794.7880539611049
2016-11-24,-0.43043996903045584,-0.569995919560636,-0.08120773332192087,-0.13275812682395277,-0.4240149386760614,-0.47429027793435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1800.0165096889787
2016-11-25,-0.4415605252711151,-0.5653371304519453,-0.09764942214698497,-0.13339766154181562,-0.40897894160478104,-0.47387920301877373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1799.7618884293822
2016-11-28,-0.461185036284043,-0.5606783413432548,-0.11236040688520017,-0.13339766154181562,-0.39561361087475416,-0.4736443030670152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1788.2434737315739
2016-11-29,-0.4860427502337518,-0.554621915501957,-0.13053279979711316,-0.13179882474715846,-0.38282837262432856,-0.4715497784971722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1797.185446825431
2016-11-30,-0.5154795167531436,-0.5476337318389211,-0.14697448862217716,-0.12892091851677548,-0.36273396913092015,-0.46734898435989863,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1799.889780386257
2016-12-01,-0.5455704336396329,-0.5387820325324091,-0.16601223357751455,-0.1260430122863923,-0.3394490569997011,-0.46243174536976317,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1797.9028044380839
2016-12-02,-0.5769696512603177,-0.5376173352552365,-0.18591533057627635,-0.1260430122863923,-0.31732432982768605,-0.45836014620595544,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1788.986409735601
2016-12-05,-0.6011732148429286,-0.5380832141661054,-0.1971649071407938,-0.1263627796453238,-0.2926123901966465,-0.45307489729139877,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1796.3890287303468
2016-12-06,-0.6260309287926372,-0.5487984291160937,-0.20927983574873577,-0.1273220817221183,-0.2709285333091283,-0.4482242132875943,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1810.8036149242937
2016-12-07,-0.6404222368687844,-0.5602124624323856,-0.21879870822640438,-0.13179882474715862,-0.2561709806280575,-0.4429781143649973,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1823.0603150095162
2016-12-08,-0.6600467478817121,-0.5690641617388977,-0.22831758070407301,-0.13531626569540445,-0.24798007481607826,-0.4360563957865257,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1843.3404914074047
2016-12-09,-0.6809795596288353,-0.5755864664910643,-0.23870180522516604,-0.1375546372079246,-0.24099576136167203,-0.43001946702634297,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1859.575794005588
2016-12-12,-0.692754266236592,-0.5788476188671478,-0.24648997361598568,-0.14075231079723907,-0.2340462534560411,-0.4245776181439477,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1849.6223117982656
2016-12-13,-0.691445965502397,-0.5849040447084455,-0.24648997361598568,-0.14363021702762224,-0.2266558752659133,-0.41748363960085316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1865.2623354699042
2016-12-14,-0.6953708677049825,-0.5825746501541003,-0.24995138178968346,-0.14490928646334789,-0.2129192853489414,-0.4058365169928483,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1856.8958761819833
2016-12-15,-0.7267700853256671,-0.5900287127280052,-0.25427814200680565,-0.15034533156518254,-0.19241881711981074,-0.3925920747128888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1870.5163695891526
2016-12-16,-0.759477603680547,-0.599579230400821,-0.25860490222392785,-0.1554616093080857,-0.1797147918165295,-0.3810976370735264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1877.2155828210873
2016-12-19,-0.7941475731367194,-0.6130897188160238,-0.2620663103976256,-0.1602581196920575,-0.16049052704252442,-0.3684052096801981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1875.8843438154356
2016-12-20,-0.8320882944283801,-0.6268331466866609,-0.26552771857132323,-0.1644150953581663,-0.1419159658456726,-0.3570008170223439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1883.8671272327322
2016-12-21,-0.8726456171884308,-0.6412753929236018,-0.27418123900556746,-0.16985114046000113,-0.12466401550231342,-0.34556118937172486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1882.6928465377903
2016-12-22,-0.8818037223277972,-0.6459341820322924,-0.26552771857132323,-0.1692116057421383,-0.10661153753710279,-0.33416071171306544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1881.033739060878
2016-12-23,-0.8870369252645781,-0.6501270922301141,-0.25773955018050343,-0.16985114046000113,-0.0887794947141416,-0.3211120193929042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1883.812482487522
2016-12-27,-0.8942325793026517,-0.6550188207942395,-0.2508167338331079,-0.1692116057421383,-0.0713883221756773,-0.3098368217085159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1887.2597520523752
2016-12-28,-0.8942325793026517,-0.6587458520811919,-0.24043250931201468,-0.16665346687068663,-0.05397394593802947,-0.2983462990683496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1891.956874832142
