date,MRI CITI Index_ema_20,MRI CITI Index_ema_60,MRIST Index_ema_20,MRIST Index_ema_60,CESIG10 Index_ema_20,CESIG10 Index_ema_60,CESIUSD Index_ema_20,CESIUSD Index_ema_60,MRI CITI Index_signal_20_60,MRI CITI Index_signal_20_80,MRI CITI Index_signal_20_100,MRI CITI Index_signal_30_60,MRI CITI Index_signal_30_80,MRI CITI Index_signal_30_100,MRI CITI Index_signal_40_60,MRI CITI Index_signal_40_80,MRI CITI Index_signal_40_100,MRIST Index_signal_20_60,MRIST Index_signal_20_80,MRIST Index_signal_20_100,MRIST Index_signal_30_60,MRIST Index_signal_30_80,MRIST Index_signal_30_100,MRIST Index_signal_40_60,MRIST Index_signal_40_80,MRIST Index_signal_40_100,CESIG10 Index_signal_20_60,CESIG10 Index_signal_20_80,CESIG10 Index_signal_20_100,CESIG10 Index_signal_30_60,CESIG10 Index_signal_30_80,CESIG10 Index_signal_30_100,CESIG10 Index_signal_40_60,CESIG10 Index_signal_40_80,CESIG10 Index_signal_40_100,CESIUSD Index_signal_20_60,CESIUSD Index_signal_20_80,CESIUSD Index_signal_20_100,CESIUSD Index_signal_30_60,CESIUSD Index_signal_30_80,CESIUSD Index_signal_30_100,CESIUSD Index_signal_40_60,CESIUSD Index_signal_40_80,CESIUSD Index_signal_40_100,Equi_weighted
2003-08-21,-1.0830583235583422,-1.0878188288245287,-0.20680231663813262,-0.2644670552875913,0.7781689153596484,0.05716176365317425,0.812665142217528,0.4270428854880479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1105.503761332219
2003-08-22,-1.0634806457777422,-1.094815834235048,-0.20227489483377492,-0.30483935682809715,0.8312400662189613,0.10095274337409976,0.8806904755936323,0.47393428764970197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1111.5261793008854
2003-08-25,-1.0459052304974308,-1.0999260067258767,-0.1852099972635042,-0.34644574618861834,0.8777218459984267,0.14131040663761543,0.9485919012586693,0.5155837647729596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1104.2649863906213
2003-08-26,-1.034336602717985,-1.1051934152933462,-0.18660305012638326,-0.38417357382909023,0.9414784634737087,0.1843240316889387,1.033840406473168,0.5564231262084652,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1094.6998435457253
2003-08-27,-1.0274399207725464,-1.1110897681673793,-0.21585716024684648,-0.43547636748973295,1.009331176485112,0.2242282380618531,1.1172302960216531,0.5915916778297056,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1099.8049679590215
2003-08-28,-1.0272174471614033,-1.1156496143899648,-0.24580779679874962,-0.45733735173000667,1.066854605101079,0.26555759466237155,1.1789363361333105,0.628094537642538,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1103.617737199683
2003-08-29,-1.0412332846634238,-1.12013084257423,-0.3283461789243428,-0.4640366856100898,1.1293645848044978,0.30792342415569296,1.2490681005975637,0.6648833206392828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1102.7540238753509
2003-09-01,-1.059698594388308,-1.1253196331033792,-0.4223772471686898,-0.49312589851045385,1.1836823734356736,0.3499653558700135,1.313624018063776,0.6995276797566837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1113.9308600698685
2003-09-02,-1.0712672221677535,-1.127756792291313,-0.49864689141132645,-0.5093453384306575,1.2258899665687515,0.39012868046612864,1.3619480253801342,0.7334095770503178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1122.7715981911315
2003-09-03,-1.075494220779474,-1.1276781742529924,-0.606260225068745,-0.5216862166308114,1.261686279732248,0.4304863437296442,1.408289509319411,0.7667196279761269,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1144.1651128399665
2003-09-04,-1.074159379112615,-1.1300367154026056,-0.6894951336257773,-0.5454864817311091,1.3028253262037286,0.4720100389975633,1.459091670857121,0.802984218469032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1137.7333419061702
2003-09-05,-1.062368277722026,-1.1349896518167935,-0.787357097243042,-0.5920292223716922,1.3379092749261603,0.5123029227052788,1.4945292762224502,0.8331491143718034,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1131.573758546047
2003-09-08,-1.061033436055167,-1.1404929144992244,-0.8733781115258329,-0.6359274891122413,1.3697875836638016,0.5509763175179897,1.5175761104810213,0.8597876243396537,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1132.7289483272252
2003-09-09,-1.0536918068874417,-1.1437162540703625,-0.8855673240760258,-0.6415690334323124,1.4098580834736856,0.5917226581163064,1.540622944739592,0.882137286548816,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1120.8362802460404
2003-09-10,-1.0459052304974303,-1.1443451983769262,-0.8678059000743159,-0.6177687683320147,1.447079125519311,0.6326633373820237,1.5577222088669187,0.9037244869342115,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1105.7352279303027
2003-09-11,-1.0378961804962756,-1.1462320312966168,-0.8225316820307417,-0.6094827501119107,1.4762860676029597,0.674316591761543,1.5599525476661353,0.9255499566395342,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1110.2595426391479
2003-09-12,-1.030777024939694,-1.1473326838331028,-0.7608890928483366,-0.5881506606516435,1.499259820827293,0.7140912390228572,1.5516507310246073,0.9451356947375422,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1108.3692320881287
2003-09-15,-1.0134240832705255,-1.1469395936415008,-0.6466587580922414,-0.5717549224714382,1.5199183896181667,0.7508212471615625,1.5393838676289167,0.9618622009964249,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1113.101438093401
2003-09-16,-0.9982958777127888,-1.1489836626378322,-0.5853644321255564,-0.5840958006715932,1.535768498431854,0.7865795619632651,1.521912880368387,0.975681821552197,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1121.85216142652
2003-09-17,-0.9865047763222001,-1.1502415512509594,-0.5021295235685241,-0.5694630450914098,1.5530433361276705,0.8192932376423587,1.5044418931078576,0.9868804795887708,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1128.6782828607556
2003-09-18,-0.9747136749316115,-1.1483547183312686,-0.4105362978342163,-0.5359663756909904,1.5640849849641718,0.8579666324550695,1.4778017352283268,1.0016531774242512,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1133.691249276667
2003-09-19,-0.9671495721527433,-1.1450527607218102,-0.36108292120200447,-0.4996489341305354,1.574770451580141,0.8946318610379745,1.4515333004819986,1.0151868747961108,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1129.196939497203
2003-09-22,-0.9515764193727204,-1.1377412831580092,-0.25416611397602584,-0.44323349092982867,1.5867025559679733,0.926956859382267,1.4266278505574137,1.0267191098805823,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1110.4138537045371
2003-09-23,-0.9391178971487022,-1.1310587499007716,-0.15700067679020105,-0.3848787668690984,1.584031189313981,0.9548768479321471,1.4009789543664235,1.0399668840685294,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1106.9461411517607
2003-09-24,-0.9159806415898111,-1.12186043941728,-0.05321823850570033,-0.34380127228858376,1.578154182675198,0.9810477884754221,1.3761974121529064,1.052738119616622,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1111.33543367839
2003-09-25,-0.8897287554749153,-1.1102249697458546,0.03767846079716759,-0.29055919776791694,1.5681810805002934,1.0055992401236926,1.347079100052024,1.0632219696934144,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1098.5554769712166
2003-09-26,-0.8579150290814401,-1.0961523408864955,0.12613731758999716,-0.2274444206871264,1.5576737049945908,1.0334544491177724,1.3189520496396818,1.0756596281936093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1092.5866392335884
2003-09-29,-0.8258788290768219,-1.083416218678584,0.2407159155618121,-0.16591632794635555,1.5457416006067586,1.0596901692168477,1.2933031534486918,1.0895269026133665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1088.703144087957
2003-09-30,-0.7776020554587512,-1.0643120353667166,0.37549378004537604,-0.10033337522553439,1.5222335740516268,1.0823630137469127,1.2469616695094148,1.0975804056269027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1071.750358987548
2003-10-01,-0.7351095957304032,-1.044578907748286,0.49877895841018544,-0.027522193844622306,1.4976570008348982,1.1056188742791793,1.1977703082155835,1.1053956393205118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1081.2897833215457
2003-10-02,-0.6879451901680483,-1.0259464326663414,0.6265915585793526,0.021665020695993575,1.4709433342949754,1.1288099552556456,1.1421357459462378,1.112924949830208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1089.7254548961614
2003-10-03,-0.6550190957188574,-1.0143895810332364,0.7324635761581729,0.05022533881635164,1.4549151343710218,1.1531670682365154,1.1126457107121526,1.1258868008342426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1110.913221457811
2003-10-06,-0.6223154748808094,-1.0022037850935681,0.8404251730313113,0.06168472571649566,1.437640296675205,1.175062558096978,1.0834034909002022,1.1373237281907436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1113.4422083628026
2003-10-07,-0.5989557457107753,-0.9898607530772588,0.8477387005614271,0.04088153103623506,1.4077209901504917,1.189314060373019,1.0540373633771845,1.14485303870044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1104.565035684434
2003-10-08,-0.5813803304304638,-0.9819203312068943,0.816743274362365,0.010029335535848546,1.3731713147588585,1.2027234284236574,1.025414682120572,1.1540502344496264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1108.1184766068711
2003-10-09,-0.562470073483293,-0.9709924238803528,0.7948026917720176,-0.007247893944367691,1.3329227238387087,1.213671173353889,0.9956768314643517,1.1622466990551188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1123.8110546732678
2003-10-10,-0.5460070262586976,-0.9585707738257231,0.7446527887083655,-0.009363473064393953,1.3049624195269227,1.2278578960741295,0.9847729528904042,1.176209281202847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1120.536230952228
2003-10-13,-0.5362181873683973,-0.9455987975028503,0.6596765640727339,-0.027874790364626097,1.2755773863330078,1.2403603503435652,0.9760994131156733,1.1905054403984732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1136.9939347178465
2003-10-14,-0.5277641901449563,-0.9347495082146295,0.5948996059488509,-0.04762019548487297,1.2435209864851007,1.251761552164398,0.9707713815397672,1.2054210998259098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1134.6171156690025
2003-10-15,-0.51753040403237,-0.9236643648114472,0.520023014569094,-0.06013737194503012,1.2105741310858629,1.2636809904316326,0.9681693196073478,1.2224811831326905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1149.5895754302492
2003-10-16,-0.5121910373649338,-0.9130509296381877,0.4155440498531527,-0.09134216396542101,1.1831481001048756,1.278191610930874,0.97473642829393,1.2424958060065672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1147.8364302706873
2003-10-17,-0.5052943554194949,-0.9010223697751599,0.33544351023759855,-0.10456453346558632,1.1580372535573487,1.2922487745395141,0.9840295066239989,1.2621291979685605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1146.4690627745986
2003-10-20,-0.5124135109760767,-0.8918240592916683,0.18569032747808367,-0.11761060470574945,1.1368444114356768,1.3057877017017525,0.9920835078433918,1.2817625899305536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1145.1467026725818
2003-10-21,-0.5228697706998063,-0.8870283589541216,-0.00724749403068653,-0.1667978192463659,1.1211723937322555,1.3223064884308,0.9977832625525007,1.3068761762508705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1146.1240060867142
2003-10-22,-0.535773240146111,-0.8809747700034475,-0.1225226184339406,-0.18742471566662433,1.115117295983206,1.3426472689520583,1.0027395709952043,1.331322608475391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1128.4618187273622
2003-10-23,-0.5495666040369885,-0.8764935418191824,-0.22351895099268282,-0.20769901556687836,1.1069251049109634,1.3569635507838993,1.0074480640157724,1.3456664215350027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1121.3249319531067
2003-10-24,-0.5651397568170115,-0.875707361435978,-0.29944033201959974,-0.24313496582732178,1.0976643671771236,1.3725106441759438,1.00757197172684,1.3618687352900458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1122.8809018624488
2003-10-27,-0.5833825929307525,-0.8773583402407071,-0.4258598793258878,-0.296729636867993,1.0919654516486066,1.385855232670782,1.0073241563047048,1.3767367408534972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1131.4537388285216
2003-10-28,-0.619645791547091,-0.8772011041640663,-0.5780509045954414,-0.34415386880858634,1.1097745626752216,1.3991350416098203,1.0244234204320317,1.384075435907252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1142.6777256263526
2003-10-29,-0.6679225651651619,-0.8807389158884862,-0.7560134078282603,-0.42630885796961504,1.1343511358919505,1.4121557323256573,1.0447442850471156,1.3907946307291963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1147.5963908356373
2003-10-30,-0.717979127672378,-0.8812892421567292,-0.95034428219991,-0.5021171097705643,1.1776272756866248,1.4331443084049178,1.092696569230271,1.4073781753961228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1154.791144259414
2003-10-31,-0.7455658554541327,-0.8752356532060555,-1.0750225134275988,-0.5611770268713033,1.2100398577550642,1.4518656000311714,1.1244169432635729,1.4218649500476908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1157.9523778906535
2003-11-03,-0.7780470026810372,-0.8746853269378121,-1.1948250596352106,-0.6107168379319236,1.2413838931619068,1.468578725427619,1.1547743324751312,1.4311574535248477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1173.499217728627
2003-11-04,-0.8071910457407943,-0.8741350006695688,-1.287463075016678,-0.6600803507325422,1.2721936552379507,1.4834780232616618,1.1847599985534871,1.4402593415460632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1169.5235645856105
2003-11-05,-0.8354451943559786,-0.8751570351677345,-1.3560709285134789,-0.7015104418330612,1.3070995128501162,1.4971465095355012,1.2174716342753296,1.44840815228757,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1165.1514177329134
2003-11-06,-0.8601397651928722,-0.8743708547845301,-1.4184100441273233,-0.7212558469533087,1.348238559321597,1.5080942544657325,1.2498115468639694,1.4502666529830015,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1168.7048586553506
